1505881009,69.83,68.90,85.93,100942.00
1505881070,69.83,68.90,86.05,100946.00
1505881130,69.83,68.90,85.90,100949.00
1505881190,69.83,68.90,86.01,100957.00
1505881250,69.83,68.90,85.85,100945.00
1505881311,69.85,68.90,85.97,100951.00
1505881371,69.83,68.90,85.87,100949.00
1505881431,69.81,68.90,86.06,100946.00
1505881492,69.81,68.90,85.99,100936.00
1505881552,69.79,68.90,86.29,100936.00
1505881612,69.79,68.90,86.16,100935.00
1505881673,69.78,68.90,86.12,100948.00
1505881733,69.81,68.90,85.93,100945.00
1505881793,69.79,68.90,86.16,100948.00
1505881853,69.79,68.90,86.18,100939.00
1505881914,69.78,68.90,86.25,100945.00
1505881974,69.79,68.90,86.06,100946.00
1505882034,69.78,68.90,86.19,100948.00
1505882095,69.76,68.90,86.08,100939.00
1505882155,69.79,68.90,86.15,100942.00
1505882215,69.78,68.90,86.05,100946.00
1505882275,69.78,68.90,86.06,100945.00
1505882336,69.78,68.90,86.08,100941.00
1505882396,69.78,68.90,86.19,100946.00
1505882456,69.79,68.90,86.17,100945.00
1505882517,69.78,68.90,86.09,100945.00
1505882577,69.78,68.90,86.16,100942.00
1505882637,69.79,68.90,86.22,100946.00
1505882697,69.79,68.90,86.12,100952.00
1505882758,69.79,68.90,86.12,100943.00
1505882818,69.78,68.90,86.05,100949.00
1505882878,69.79,68.90,85.95,100943.00
1505882939,69.78,68.90,86.13,100943.00
1505882999,69.79,68.90,86.05,100943.00
1505883059,69.79,68.90,86.32,100941.00
1505883119,69.78,68.90,86.16,100938.00
1505883180,69.79,68.90,86.08,100943.00
1505883240,69.78,68.90,86.07,100946.00
1505883300,69.76,68.90,86.06,100946.00
1505883360,69.76,68.90,86.22,100951.00
1505883421,69.78,68.90,86.12,100942.00
1505883481,69.79,68.90,86.13,100938.00
1505883541,69.79,68.90,86.04,100948.00
1505883601,69.78,68.90,86.03,100946.00
1505883662,69.81,68.90,86.07,100939.00
1505883722,69.81,68.90,86.02,100941.00
1505883782,69.81,68.90,86.01,100939.00
1505883843,69.83,68.90,86.12,100945.00
1505883903,69.83,68.90,86.06,100946.00
1505883963,69.83,68.90,85.96,100938.00
1505884023,69.81,68.90,86.09,100951.00
1505884084,69.83,68.90,85.92,100933.00
1505884144,69.83,68.90,86.18,100939.00
1505884204,69.83,68.90,86.00,100933.00
1505884265,69.85,68.90,86.03,100933.00
1505884325,69.83,68.90,86.16,100933.00
1505884385,69.81,68.90,86.14,100932.00
1505884445,69.81,68.90,86.09,100933.00
1505884506,69.81,68.90,86.11,100930.00
1505884566,69.81,68.90,86.16,100926.00
1505884626,69.79,68.90,86.08,100923.00
1505884687,69.81,68.90,86.12,100911.00
1505884747,69.79,68.90,86.14,100928.00
1505884807,69.79,68.90,86.08,100914.00
1505884867,69.79,68.90,86.17,100910.00
1505884928,69.79,68.90,86.14,100909.00
1505884988,69.78,68.90,86.05,100914.00
1505885048,69.79,68.90,86.27,100916.00
1505885109,69.81,68.90,86.16,100926.00
1505885169,69.79,68.90,86.22,100913.00
1505885229,69.79,68.90,86.18,100910.00
1505885289,69.79,68.90,86.18,100900.00
1505885350,69.79,68.90,86.22,100914.00
1505885410,69.79,68.90,86.25,100901.00
1505885470,69.79,68.90,85.98,100898.00
1505885531,69.78,68.90,86.12,100903.00
1505885591,69.78,68.90,86.14,100909.00
1505885651,69.79,68.90,86.24,100901.00
1505885711,69.78,68.90,86.12,100894.00
1505885772,69.76,68.90,86.21,100900.00
1505885832,69.79,68.90,86.22,100900.00
1505885892,69.76,68.90,86.15,100900.00
1505885953,69.78,68.90,86.17,100898.00
1505886013,69.78,68.90,86.22,100898.00
1505886073,69.78,68.90,86.29,100893.00
1505886133,69.76,68.90,86.16,100887.00
1505886194,69.78,68.90,86.20,100885.00
1505886254,69.78,68.90,86.20,100881.00
1505886314,69.76,68.90,86.18,100885.00
1505886375,69.76,68.90,86.16,100877.00
1505886435,69.74,68.90,86.25,100887.00
1505886495,69.76,68.90,86.19,100879.00
1505886555,69.76,68.90,86.19,100875.00
1505886616,69.76,68.90,86.17,100891.00
1505886676,69.76,68.90,86.25,100884.00
1505886736,69.76,68.90,86.28,100895.00
1505886797,69.76,68.90,86.22,100890.00
1505886857,69.76,68.90,86.29,100875.00
1505886917,69.76,68.90,86.17,100881.00
1505886977,69.76,68.90,86.22,100890.00
1505887038,69.76,68.90,86.20,100885.00
1505887098,69.78,68.90,86.14,100877.00
1505887158,69.74,68.72,86.27,100871.00
1505887219,69.72,68.90,86.28,100879.00
1505887279,69.74,68.90,86.32,100874.00
1505887339,69.74,68.90,86.38,100871.00
1505887399,69.72,68.72,86.32,100875.00
1505887460,69.74,68.72,86.24,100865.00
1505887520,69.74,68.72,86.25,100874.00
1505887580,69.74,68.72,86.41,100859.00
1505887641,69.72,68.72,86.35,100865.00
1505887701,69.74,68.72,86.33,100849.00
1505887761,69.72,68.72,86.30,100835.00
1505887821,69.74,68.72,86.26,100843.00
1505887882,69.72,68.72,86.21,100855.00
1505887942,69.72,68.72,86.44,100835.00
1505888002,69.70,68.72,86.32,100835.00
1505888063,69.72,68.72,86.13,100822.00
1505888123,69.70,68.72,86.35,100827.00
1505888183,69.72,68.72,86.37,100827.00
1505888244,69.70,68.72,86.19,100832.00
1505888304,69.72,68.72,86.23,100831.00
1505888364,69.70,68.72,86.26,100822.00
1505888424,69.72,68.72,86.32,100822.00
1505888485,69.68,68.72,86.30,100821.00
1505888545,69.70,68.72,86.30,100806.00
1505888605,69.68,68.72,86.32,100808.00
1505888666,69.68,68.72,86.25,100802.00
1505888726,69.70,68.72,86.31,100822.00
1505888786,69.70,68.72,86.34,100816.00
1505888846,69.70,68.72,86.29,100816.00
1505888907,69.68,68.72,86.29,100819.00
1505888967,69.70,68.72,86.25,100818.00
1505889027,69.70,68.72,86.19,100815.00
1505889088,69.70,68.72,86.22,100816.00
1505889148,69.68,68.72,86.22,100815.00
1505889208,69.70,68.72,86.38,100818.00
1505889268,69.68,68.72,86.32,100808.00
1505889329,69.68,68.72,86.32,100818.00
1505889389,69.68,68.72,86.22,100818.00
1505889449,69.68,68.72,86.30,100811.00
1505889510,69.68,68.72,86.29,100813.00
1505889570,69.68,68.72,86.32,100811.00
1505889630,69.70,68.72,86.29,100808.00
1505889690,69.72,68.72,86.25,100822.00
1505889751,69.68,68.72,86.35,100815.00
1505889811,69.66,68.72,86.27,100803.00
1505889871,69.70,68.72,86.35,100799.00
1505889932,69.66,68.72,86.37,100805.00
1505889992,69.66,68.72,86.38,100797.00
1505890052,69.66,68.72,86.38,100802.00
1505890112,69.66,68.72,86.41,100809.00
1505890173,69.68,68.72,86.35,100800.00
1505890233,69.68,68.72,86.32,100797.00
1505890293,69.66,68.72,86.35,100797.00
1505890354,69.64,68.72,86.37,100802.00
1505890414,69.68,68.72,86.29,100802.00
1505890474,69.66,68.72,86.32,100800.00
1505890534,69.68,68.72,86.22,100808.00
1505890595,69.68,68.72,86.29,100794.00
1505890655,69.68,68.72,86.25,100798.00
1505890715,69.66,68.72,86.40,100802.00
1505890776,69.68,68.72,86.28,100799.00
1505890836,69.66,68.72,86.26,100798.00
1505890896,69.64,68.72,86.29,100803.00
1505890956,69.66,68.72,86.29,100790.00
1505891017,69.64,68.72,86.36,100790.00
1505891077,69.64,68.72,86.32,100797.00
1505891137,69.66,68.72,86.33,100794.00
1505891198,69.62,68.72,86.36,100797.00
1505891258,69.64,68.72,86.47,100791.00
1505891318,69.64,68.72,86.29,100790.00
1505891378,69.64,68.72,86.28,100784.00
1505891439,69.62,68.72,86.30,100793.00
1505891499,69.62,68.72,86.33,100780.00
1505891559,69.62,68.72,86.38,100787.00
1505891620,69.62,68.72,86.35,100782.00
1505891680,69.62,68.72,86.40,100788.00
1505891740,69.62,68.72,86.35,100790.00
1505891800,69.62,68.72,86.29,100781.00
1505891861,69.62,68.72,86.29,100788.00
1505891921,69.62,68.72,86.37,100785.00
1505891981,69.62,68.72,86.43,100777.00
1505892042,69.62,68.72,86.30,100780.00
1505892102,69.62,68.72,86.35,100772.00
1505892162,69.62,68.72,86.29,100772.00
1505892222,69.62,68.72,86.38,100765.00
1505892283,69.62,68.72,86.36,100771.00
1505892343,69.60,68.72,86.46,100766.00
1505892403,69.62,68.72,86.30,100756.00
1505892464,69.60,68.72,86.48,100766.00
1505892524,69.60,68.72,86.39,100765.00
1505892584,69.60,68.72,86.29,100759.00
1505892644,69.60,68.72,86.46,100764.00
1505892705,69.60,68.72,86.36,100758.00
1505892765,69.60,68.72,86.40,100762.00
1505892825,69.58,68.72,86.32,100756.00
1505892886,69.60,68.72,86.30,100759.00
1505892946,69.56,68.72,86.29,100759.00
1505893006,69.58,68.72,86.31,100766.00
1505893066,69.58,68.72,86.31,100764.00
1505893127,69.62,68.72,86.27,100766.00
1505893187,69.62,68.72,86.36,100766.00
1505893247,69.58,68.72,86.42,100755.00
1505893308,69.60,68.72,86.36,100758.00
1505893368,69.58,68.72,86.31,100762.00
1505893428,69.60,68.72,86.32,100759.00
1505893488,69.60,68.72,86.38,100758.00
1505893549,69.60,68.72,86.50,100772.00
1505893609,69.60,68.72,86.50,100756.00
1505893669,69.58,68.72,86.31,100762.00
1505893730,69.60,68.72,86.38,100753.00
1505893790,69.60,68.72,86.50,100751.00
1505893850,69.62,68.72,86.36,100743.00
1505893910,69.58,68.72,86.35,100759.00
1505893971,69.60,68.72,86.42,100743.00
1505894031,69.58,68.72,86.43,100749.00
1505894091,69.60,68.72,86.41,100748.00
1505894152,69.60,68.72,86.55,100746.00
1505894212,69.56,68.72,86.45,100745.00
1505894272,69.56,68.72,86.44,100734.00
1505894332,69.62,68.54,86.41,100745.00
1505894393,69.56,68.54,86.43,100742.00
1505894453,69.54,68.54,86.35,100737.00
1505894513,69.58,68.72,86.40,100732.00
1505894573,69.56,68.72,86.42,100737.00
1505894634,69.58,68.54,86.33,100739.00
1505894694,69.58,68.54,86.38,100733.00
1505894754,69.58,68.72,86.40,100730.00
1505894815,69.58,68.72,86.35,100719.00
1505894875,69.56,68.54,86.46,100730.00
1505894935,69.56,68.54,86.35,100724.00
1505894995,69.58,68.54,86.30,100727.00
1505895056,69.58,68.54,86.35,100721.00
1505895116,69.58,68.54,86.38,100716.00
1505895176,69.56,68.72,86.56,100723.00
1505895237,69.58,68.54,86.53,100723.00
1505895297,69.58,68.54,86.52,100729.00
1505895357,69.58,68.72,86.48,100716.00
1505895417,69.56,68.54,86.48,100726.00
1505895478,69.56,68.54,86.32,100717.00
1505895538,69.52,68.54,86.50,100708.00
1505895598,69.54,68.54,86.43,100720.00
1505895659,69.54,68.54,86.61,100718.00
1505895719,69.54,68.54,86.47,100717.00
1505895779,69.54,68.54,86.48,100708.00
1505895839,69.52,68.54,86.43,100710.00
1505895900,69.54,68.54,86.40,100707.00
1505895960,69.54,68.54,86.45,100714.00
1505896020,69.56,68.54,86.44,100716.00
1505896081,69.54,68.54,86.46,100713.00
1505896141,69.52,68.54,86.48,100708.00
1505896201,69.58,68.54,86.42,100713.00
1505896261,69.56,68.54,86.38,100711.00
1505896322,69.54,68.72,86.52,100721.00
1505896382,69.54,68.54,86.47,100721.00
1505896442,69.56,68.54,86.38,100721.00
1505896503,69.58,68.54,86.45,100723.00
1505896563,69.58,68.54,86.39,100714.00
1505896623,69.56,68.54,86.52,100723.00
1505896683,69.54,68.54,86.58,100716.00
1505896744,69.56,68.54,86.35,100710.00
1505896804,69.54,68.54,86.51,100701.00
1505896864,69.54,68.54,86.41,100704.00
1505896925,69.54,68.54,86.27,100705.00
1505896985,69.54,68.54,86.44,100711.00
1505897045,69.54,68.54,86.41,100691.00
1505897105,69.52,68.54,86.54,100698.00
1505897166,69.52,68.54,86.47,100701.00
1505897226,69.52,68.54,86.51,100713.00
1505897286,69.52,68.54,86.54,100695.00
1505897347,69.50,68.54,86.45,100700.00
1505897407,69.54,68.54,86.44,100698.00
1505897467,69.50,68.54,86.52,100700.00
1505897527,69.54,68.54,86.37,100708.00
1505897588,69.54,68.54,86.41,100701.00
1505897648,69.52,68.54,86.43,100708.00
1505897708,69.52,68.54,86.51,100710.00
1505897769,69.54,68.54,86.49,100713.00
1505897829,69.52,68.54,86.49,100717.00
1505897889,69.52,68.54,86.41,100710.00
1505897949,69.50,68.54,86.45,100701.00
1505898010,69.52,68.54,86.40,100717.00
1505898070,69.54,68.54,86.60,100721.00
1505898130,69.52,68.54,86.51,100720.00
1505898191,69.50,68.54,86.54,100723.00
1505898251,69.52,68.54,86.44,100727.00
1505898311,69.50,68.54,86.51,100714.00
1505898371,69.52,68.54,86.54,100727.00
1505898432,69.52,68.54,86.67,100727.00
1505898492,69.50,68.54,86.62,100730.00
1505898552,69.49,68.54,86.57,100727.00
1505898613,69.50,68.54,86.57,100729.00
1505898673,69.50,68.54,86.38,100721.00
1505898733,69.52,68.54,86.49,100742.00
1505898793,69.52,68.54,86.48,100724.00
1505898854,69.52,68.54,86.45,100718.00
1505898914,69.52,68.54,86.46,100717.00
1505898974,69.50,68.54,86.51,100720.00
1505899035,69.50,68.54,86.56,100730.00
1505899095,69.50,68.54,86.61,100718.00
1505899155,69.52,68.54,86.54,100720.00
1505899215,69.50,68.54,86.59,100718.00
1505899276,69.50,68.54,86.51,100727.00
1505899336,69.52,68.54,86.61,100716.00
1505899396,69.50,68.54,86.61,100716.00
1505899457,69.50,68.54,86.43,100726.00
1505899517,69.50,68.54,86.35,100724.00
1505899577,69.49,68.54,86.58,100718.00
1505899637,69.49,68.54,86.59,100716.00
1505899698,69.49,68.54,86.34,100724.00
1505899758,69.50,68.54,86.45,100733.00
1505899818,69.47,68.54,86.43,100726.00
1505899879,69.49,68.54,86.54,100720.00
1505899939,69.50,68.54,86.60,100726.00
1505899999,69.49,68.54,86.54,100736.00
1505900059,69.49,68.54,86.62,100729.00
1505900120,69.47,68.54,86.48,100721.00
1505900180,69.47,68.54,86.66,100723.00
1505900240,69.50,68.54,86.44,100716.00
1505900301,69.49,68.54,86.58,100726.00
1505900361,69.50,68.54,86.49,100726.00
1505900421,69.49,68.54,86.61,100711.00
1505900481,69.49,68.54,86.53,100716.00
1505900542,69.49,68.54,86.51,100710.00
1505900602,69.47,68.54,86.64,100711.00
1505900662,69.49,68.54,86.58,100713.00
1505900723,69.50,68.54,86.56,100711.00
1505900783,69.49,68.54,86.53,100695.00
1505900843,69.49,68.54,86.56,100698.00
1505900903,69.50,68.54,86.58,100700.00
1505900964,69.47,68.54,86.52,100708.00
1505901024,69.47,68.54,86.38,100692.00
1505901084,69.47,68.54,86.54,100701.00
1505901145,69.49,68.54,86.62,100704.00
1505901205,69.49,68.54,86.51,100716.00
1505901265,69.49,68.54,86.51,100711.00
1505901325,69.49,68.54,86.45,100707.00
1505901386,69.49,68.54,86.56,100723.00
1505901446,69.47,68.54,86.49,100723.00
1505901506,69.47,68.54,86.50,100723.00
1505901567,69.49,68.54,86.61,100733.00
1505901627,69.49,68.54,86.48,100724.00
1505901687,69.47,68.54,86.54,100730.00
1505901747,69.47,68.54,86.53,100720.00
1505901808,69.47,68.54,86.64,100733.00
1505901868,69.49,68.54,86.58,100723.00
1505901928,69.49,68.54,86.56,100717.00
1505901989,69.50,68.54,86.54,100726.00
1505902049,69.49,68.54,86.70,100733.00
1505902109,69.49,68.54,86.57,100736.00
1505902169,69.49,68.54,86.62,100733.00
1505902230,69.49,68.54,86.60,100724.00
1505902290,69.50,68.54,86.62,100732.00
1505902350,69.47,68.54,86.64,100723.00
1505902411,69.47,68.54,86.69,100730.00
1505902471,69.49,68.54,86.74,100732.00
1505902531,69.47,68.54,86.70,100727.00
1505902591,69.47,68.54,86.61,100723.00
1505902652,69.45,68.54,86.66,100723.00
1505902712,69.50,68.54,86.61,100736.00
1505902772,69.47,68.54,86.57,100730.00
1505902833,69.47,68.54,86.60,100721.00
1505902893,69.45,68.54,86.56,100730.00
1505902953,69.47,68.54,86.64,100729.00
1505903013,69.47,68.54,86.49,100734.00
1505903074,69.45,68.54,86.64,100726.00
1505903134,69.47,68.54,86.56,100734.00
1505903194,69.47,68.54,86.56,100732.00
1505903255,69.47,68.54,86.51,100726.00
1505903315,69.49,68.54,86.67,100721.00
1505903375,69.49,68.54,86.37,100727.00
1505903435,69.49,68.54,86.53,100726.00
1505903496,69.45,68.54,86.56,100724.00
1505903556,69.47,68.54,86.61,100720.00
1505903616,69.47,68.54,86.67,100727.00
1505903677,69.47,68.54,86.69,100721.00
1505903737,69.45,68.54,86.75,100721.00
1505903797,69.45,68.54,86.78,100710.00
1505903857,69.47,68.54,86.74,100721.00
1505903918,69.47,68.54,86.75,100721.00
1505903978,69.45,68.54,86.80,100724.00
1505904038,69.47,68.54,86.67,100727.00
1505904099,69.45,68.54,86.67,100720.00
1505904159,69.47,68.54,86.69,100721.00
1505904219,69.49,68.54,86.61,100729.00
1505904279,69.47,68.54,86.56,100716.00
1505904340,69.49,68.54,86.62,100716.00
1505904400,69.47,68.54,86.53,100718.00
1505904460,69.45,68.54,86.65,100721.00
1505904521,69.49,68.54,86.54,100717.00
1505904581,69.45,68.54,86.61,100720.00
1505904641,69.47,68.54,86.70,100721.00
1505904701,69.45,68.54,86.59,100718.00
1505904762,69.47,68.54,86.70,100718.00
1505904822,69.45,68.54,86.63,100711.00
1505904882,69.47,68.54,86.54,100718.00
1505904943,69.47,68.54,86.50,100711.00
1505905003,69.47,68.54,86.40,100714.00
1505905063,69.47,68.54,86.74,100713.00
1505905123,69.47,68.54,86.79,100713.00
1505905184,69.47,68.54,86.72,100718.00
1505905244,69.43,68.54,86.48,100700.00
1505905304,69.45,68.54,86.59,100705.00
1505905365,69.45,68.54,86.63,100717.00
1505905425,69.45,68.54,86.67,100716.00
1505905485,69.45,68.54,86.72,100705.00
1505905545,69.45,68.54,86.67,100707.00
1505905606,69.45,68.54,86.65,100704.00
1505905666,69.43,68.54,86.71,100708.00
1505905726,69.45,68.54,86.63,100711.00
1505905787,69.43,68.54,86.64,100718.00
1505905847,69.43,68.54,86.45,100710.00
1505905907,69.41,68.54,86.68,100717.00
1505905967,69.43,68.54,86.75,100718.00
1505906028,69.43,68.54,86.75,100721.00
1505906088,69.43,68.54,86.74,100729.00
1505906148,69.43,68.54,86.80,100731.00
1505906209,69.43,68.54,86.67,100716.00
1505906269,69.43,68.54,86.77,100731.00
1505906329,69.45,68.54,86.72,100724.00
1505906389,69.41,68.54,86.70,100724.00
1505906450,69.43,68.54,86.65,100730.00
1505906510,69.43,68.54,86.74,100724.00
1505906570,69.45,68.54,86.67,100734.00
1505906631,69.43,68.54,86.44,100723.00
1505906691,69.41,68.54,86.71,100721.00
1505906751,69.41,68.54,86.86,100723.00
1505906811,69.43,68.54,86.59,100720.00
1505906872,69.41,68.54,86.64,100729.00
1505906932,69.41,68.54,86.41,100716.00
1505906992,69.41,68.54,86.60,100721.00
1505907052,69.41,68.54,86.60,100723.00
1505907113,69.41,68.54,86.71,100711.00
1505907173,69.43,68.54,86.53,100723.00
1505907233,69.45,68.54,86.60,100723.00
1505907293,69.41,68.54,86.53,100721.00
1505907353,69.41,68.54,86.59,100723.00
1505907414,69.41,68.54,86.62,100727.00
1505907474,69.39,68.54,86.60,100724.00
1505907534,69.43,68.54,86.63,100726.00
1505907594,69.43,68.54,86.59,100721.00
1505907655,69.43,68.54,86.70,100718.00
1505907715,69.41,68.54,86.74,100724.00
1505907775,69.41,68.54,86.75,100718.00
1505907835,69.39,68.54,86.76,100715.00
1505907896,69.41,68.54,86.86,100715.00
1505907956,69.39,68.54,86.79,100711.00
1505908016,69.41,68.54,86.54,100704.00
1505908076,69.41,68.54,86.66,100711.00
1505908136,69.41,68.54,86.69,100708.00
1505908197,69.41,68.54,86.71,100705.00
1505908257,69.41,68.36,86.84,100707.00
1505908317,69.41,68.36,86.77,100707.00
1505908377,69.39,68.54,86.60,100710.00
1505908438,69.37,68.54,86.70,100718.00
1505908498,69.41,68.36,86.82,100715.00
1505908558,69.41,68.54,86.66,100713.00
1505908618,69.39,68.54,86.75,100707.00
1505908679,69.39,68.54,86.76,100717.00
1505908739,69.39,68.54,86.83,100715.00
1505908799,69.41,68.36,86.61,100717.00
1505908859,69.41,68.54,86.74,100711.00
1505908919,69.43,68.54,86.83,100714.00
1505908980,69.45,68.54,86.72,100727.00
1505909040,69.45,68.54,86.55,100714.00
1505909100,69.47,68.54,86.58,100731.00
1505909161,69.49,68.54,86.54,100723.00
1505909221,69.50,68.54,86.51,100732.00
1505909281,69.49,68.54,86.69,100729.00
1505909341,69.50,68.54,86.56,100730.00
1505909402,69.56,68.54,86.55,100734.00
1505909462,69.56,68.54,86.49,100726.00
1505909522,69.56,68.54,86.41,100726.00
1505909583,69.58,68.54,86.44,100737.00
1505909643,69.60,68.54,86.38,100726.00
1505909703,69.60,68.54,86.53,100729.00
1505909763,69.58,68.54,86.41,100733.00
1505909824,69.60,68.54,86.35,100740.00
1505909884,69.60,68.54,86.61,100726.00
1505909944,69.58,68.54,86.38,100732.00
1505910004,69.60,68.54,86.50,100729.00
1505910065,69.60,68.54,86.58,100736.00
1505910125,69.58,68.54,86.44,100739.00
1505910185,69.58,68.54,86.42,100734.00
1505910245,69.60,68.54,86.47,100732.00
1505910306,69.58,68.54,86.51,100732.00
1505910366,69.58,68.72,86.39,100736.00
1505910426,69.58,68.72,86.44,100743.00
1505910486,69.58,68.54,86.41,100724.00
1505910546,69.58,68.54,86.43,100726.00
1505910607,69.56,68.54,86.45,100734.00
1505910667,69.56,68.54,86.41,100732.00
1505910727,69.54,68.54,86.54,100732.00
1505910787,69.58,68.54,86.70,100739.00
1505910848,69.54,68.54,86.57,100729.00
1505910908,69.56,68.54,86.65,100720.00
1505910968,69.54,68.54,86.34,100719.00
1505911028,69.54,68.54,86.58,100724.00
1505911089,69.56,68.54,86.56,100714.00
1505911149,69.54,68.54,86.59,100717.00
1505911209,69.54,68.54,86.62,100714.00
1505911269,69.54,68.54,86.67,100711.00
1505911329,69.52,68.54,86.64,100729.00
1505911390,69.52,68.54,86.67,100723.00
1505911450,69.52,68.54,86.58,100732.00
1505911510,69.54,68.54,86.74,100736.00
1505911570,69.52,68.54,86.63,100730.00
1505911631,69.54,68.54,86.61,100727.00
1505911691,69.52,68.54,86.57,100733.00
1505911751,69.52,68.54,86.54,100732.00
1505911811,69.54,68.54,86.51,100718.00
1505911872,69.52,68.54,86.52,100736.00
1505911932,69.52,68.54,86.57,100734.00
1505911992,69.54,68.54,86.64,100737.00
1505912052,69.52,68.54,86.60,100736.00
1505912112,69.52,68.54,86.78,100742.00
1505912173,69.52,68.54,86.63,100742.00
1505912233,69.52,68.54,86.62,100746.00
1505912293,69.50,68.54,86.70,100748.00
1505912353,69.52,68.54,86.85,100748.00
1505912414,69.54,68.54,86.78,100752.00
1505912474,69.50,68.54,86.90,100758.00
1505912534,69.50,68.54,86.87,100771.00
1505912595,69.50,68.54,86.83,100756.00
1505912655,69.50,68.54,86.86,100755.00
1505912715,69.52,68.54,86.77,100753.00
1505912775,69.50,68.54,86.82,100766.00
1505912836,69.50,68.54,86.75,100762.00
1505912896,69.52,68.54,86.66,100752.00
1505912956,69.50,68.54,86.64,100752.00
1505913016,69.50,68.54,86.64,100759.00
1505913076,69.50,68.54,86.67,100750.00
1505913137,69.52,68.54,86.65,100755.00
1505913197,69.50,68.54,86.58,100758.00
1505913257,69.49,68.54,86.63,100749.00
1505913317,69.50,68.54,86.67,100756.00
1505913378,69.50,68.54,86.80,100750.00
1505913438,69.50,68.54,86.74,100758.00
1505913498,69.50,68.54,86.92,100747.00
1505913558,69.49,68.54,86.90,100765.00
1505913619,69.49,68.54,86.86,100758.00
1505913679,69.49,68.54,86.80,100753.00
1505913739,69.47,68.54,86.89,100743.00
